x_mm,dose_Gy
23.76244166666667,10.625832151070489
23.931775,10.883760951796342
24.101108333333332,11.186407904777415
24.270441666666667,11.261117927757581
24.439775,11.820340556680048
24.609108333333335,12.077723876407623
24.77844166666667,12.353012583773273
24.947775000000004,12.85701978840902
25.11710833333333,13.142547886801623
25.286441666666665,13.618705080494507
25.455775,14.0227930721681
25.625108333333333,14.543082675716647
25.794441666666668,14.961478169339253
25.963775000000002,15.087881525920169
26.133108333333336,15.30167671830388
26.30244166666667,15.014505975432924
26.471775000000004,14.716364635056491
26.64110833333333,14.142869657457068
26.810441666666666,13.272170253334531
26.979775,12.090623180152278
27.149108333333334,10.966176801757305
27.31844166666667,9.556391029995407
27.487775000000003,8.12567082437903
27.657108333333337,6.914976777221382
27.826441666666664,5.598882851569759
27.995775,4.406887471529713
28.165108333333333,3.465417642608639
28.334441666666667,2.5936775404019845
28.503775,1.9396530805276255
28.673108333333335,1.406800208002688
28.84244166666667,1.003749006738627
29.011775000000004,0.741884816377561
29.181108333333338,0.5426000437043434
29.350441666666665,0.4157796864766276
29.519775,0.3202043099807909
29.689108333333333,0.2657599354496314
29.858441666666668,0.23182232741069628
30.027775000000002,0.20153197446492552
30.197108333333336,0.17823514176770397
30.36644166666667,0.16719639898739005
30.535774999999997,0.1475828438775107
30.70510833333333,0.13933703227697267
30.874441666666666,0.1282370150739003
31.043775,0.11294609692138553
31.213108333333334,0.11188015267389805
31.38244166666667,0.11146708081487396
31.551775000000003,0.10385547173260978
31.721108333333337,0.0891958781587213
31.89044166666667,0.09587035396405956
32.059775,0.08521952324994693
32.22910833333333,0.07853190724626179
32.39844166666667,0.0759694587714637
