depth,dose,dose_err,fluence,fluence_err,kinetic_energy,kinetic_energy_err
10.125,0.30172876453745834,0.0009516400658828755,0.0803357,0.000243623,42.8222,0.00459161
10.175,0.30294490108315464,0.0009617895184892412,0.0805358,0.000248989,42.7423,0.00444016
10.225000000000001,0.303079733613221,0.0009270450261337169,0.0803505,0.000241066,42.6494,0.00455634
10.275,0.30177635248924645,0.0009317535895856412,0.0800426,0.000242935,42.5715,0.00469549
10.325,0.3034604372275259,0.0008648475731466475,0.0804167,0.000221943,42.4947,0.00464045
10.375,0.3037380336129566,0.0009241500923999397,0.0803003,0.00023781,42.4163,0.00452251
10.425,0.3043725396367982,0.0009042847663035,0.080383,0.000231446,42.3309,0.00467797
10.475,0.30464484847203016,0.0009451760357649895,0.0802656,0.000240299,42.2524,0.00475733
10.525,0.30555959465640176,0.0009566976076479126,0.0803913,0.000239593,42.1661,0.00461314
10.575,0.30632100188501166,0.0009249062120783508,0.0805002,0.000238007,42.0876,0.00445225
10.625,0.3052899295962691,0.0010248171168575032,0.0800593,0.000260463,41.9966,0.00478196
10.675,0.30677308742699877,0.0009147594032470846,0.0803363,0.000235773,41.9151,0.0045908
10.725,0.3067043492744159,0.0008814319743448063,0.0801856,0.000231544,41.8342,0.00468908
10.775,0.3083011894344172,0.0009826013160712445,0.0804856,0.000249149,41.7491,0.00453146
10.825,0.3065827356198463,0.0008888398321731567,0.079919,0.000229145,41.6648,0.00460679
10.875,0.30819808220554296,0.0008912826803649467,0.0802118,0.000231045,41.5852,0.0044128
10.925,0.30960721433349103,0.0009084169867837683,0.0803623,0.000228794,41.4941,0.00440865
10.975,0.311605908308592,0.000890055968718853,0.0808345,0.000226964,41.4208,0.00459936
11.025,0.3104743725660746,0.0009176120365792723,0.080337,0.000232793,41.3328,0.0045556
11.075,0.3117566034892544,0.0009163430245315891,0.0805196,0.000232475,41.239,0.00487164
11.125,0.31290135810726855,0.0009046205257411163,0.0806771,0.000225781,41.154,0.0048045
11.175,0.31264491192263255,0.0009732555710950781,0.0805091,0.000238787,41.0705,0.00456257
11.225,0.3125074356174669,0.0009956932903631753,0.0803547,0.000246508,40.9815,0.00474159
11.275,0.3138557609181302,0.0010075056775070259,0.0805726,0.000257439,40.8948,0.00467827
11.325,0.31311550389031506,0.000984325057436014,0.080168,0.000241415,40.8053,0.00485671
11.375,0.313908636420117,0.0009571734871657938,0.0803471,0.000237899,40.7225,0.00467305
11.425,0.31348034485402393,0.0009456836405840628,0.0801673,0.000232337,40.636,0.00468976
11.475,0.31542351955203873,0.000944020706046578,0.0804037,0.000233966,40.5534,0.0048745
11.525,0.31424439585773317,0.0009719839152722956,0.0799342,0.000243023,40.4656,0.00446402
11.575,0.31786636774382876,0.0010010152096381465,0.0808154,0.000250375,40.3827,0.00472797
11.625,0.31730853119786806,0.0010096656417631865,0.080474,0.000251335,40.3009,0.00465559
11.675,0.3177949858161466,0.0010009306088349676,0.080492,0.000248391,40.2079,0.00450371
11.725,0.31706001633853015,0.0009755503678813051,0.0802621,0.000241671,40.1226,0.0045026
11.775,0.31808051352687533,0.0009815438060315086,0.0803912,0.000238546,40.0379,0.00470873
11.825,0.3183924789885974,0.0009001023140963445,0.0802115,0.000226537,39.9488,0.00461775
11.875,0.31961125930939305,0.0009817209389631643,0.0803421,0.000247268,39.8535,0.00484693
11.925,0.32056830589535407,0.0009809436690839583,0.0804375,0.00023999,39.7718,0.00450662
11.975,0.32007391995177753,0.0009954870759054269,0.0801489,0.000244904,39.6779,0.00486199
12.025,0.3210838420397254,0.0009328877691032579,0.0802304,0.00023506,39.5896,0.00473538
12.075,0.32071635730091713,0.0010105671690720614,0.0801291,0.00024103,39.5104,0.0044536
12.125,0.323648303886085,0.0009616890550354663,0.0805686,0.00023607,39.421,0.00495694
12.175,0.3234949649303233,0.0010041242891549703,0.0804337,0.00024203,39.3368,0.00484964
12.225,0.3241374022794629,0.0009978268168683426,0.0806348,0.000241601,39.2534,0.00478407
12.275,0.32615195890515986,0.0009737896136651447,0.0809584,0.000237485,39.167,0.0045112
12.325,0.32549630268052354,0.0009680737719003719,0.0807088,0.000236087,39.0751,0.00472007
12.375,0.3259483882225107,0.0009981784389565549,0.0805348,0.000239312,38.9836,0.00447432
12.425,0.3239232564964164,0.00104953905781143,0.0799567,0.000254117,38.8976,0.00459468
12.475,0.3252081311946955,0.0010019325995976175,0.0800331,0.000241854,38.8067,0.00485334
12.525,0.3259748259735041,0.0009912226666701916,0.0801163,0.000243064,38.7152,0.00465309
12.575,0.32758488500900207,0.0009929305453843652,0.0801896,0.000230664,38.6258,0.00467609
12.625,0.3289887295867515,0.0009464186100616793,0.0805975,0.000228988,38.5384,0.00450139
12.675,0.32862653239814194,0.0009729726871594487,0.0802895,0.000233901,38.4518,0.00466209
12.725,0.32926896974728154,0.0010555457148371302,0.0803087,0.000250146,38.3597,0.00469162
12.775,0.32940644605244723,0.0010184799879443855,0.0802346,0.000241962,38.2717,0.0046009
12.825,0.3310561617144353,0.001063291975878196,0.0804628,0.000250101,38.1807,0.00473033
12.875,0.3320766589027805,0.0010219248268988255,0.0805796,0.000243825,38.087,0.00472142
12.925,0.3298320938434409,0.0010357755646442667,0.0798862,0.000242677,37.9948,0.00470207
12.975,0.33242299344079396,0.001026699484728233,0.080255,0.000243977,37.9129,0.00436921
13.025,0.332571044846357,0.0009726263526214352,0.0801771,0.000233759,37.8247,0.00475207
13.075,0.33203435850119106,0.0010795168236628447,0.0800056,0.000255137,37.7256,0.00473657
13.125,0.3350323994638424,0.0010544617670464008,0.080492,0.000241944,37.6413,0.0046384
13.175,0.3333588898259603,0.0010209175485859769,0.0799395,0.000238795,37.5536,0.00454134
13.225,0.33645210669218795,0.0010519422493767301,0.0804641,0.00024721,37.4563,0.00465485
13.275,0.33477859705430574,0.0009852688851464783,0.0799592,0.000230177,37.3644,0.00434188
13.325,0.3344005372151002,0.0010883919766713286,0.0797484,0.000253824,37.2737,0.00475265
13.375,0.33551885408212095,0.0010393473048034751,0.079915,0.000242748,37.1853,0.00455633
13.425,0.33837677496450735,0.0009592250566428815,0.0803311,0.000226302,37.0902,0.00428643
13.475,0.33955854243391226,0.0009900329678754888,0.0805249,0.000227517,37.0019,0.00464845
13.525,0.3389821994622561,0.001036492027696188,0.0802749,0.000242178,36.91,0.00467237
13.575,0.33793526452291756,0.0010449706144397709,0.0798129,0.000245065,36.8208,0.00463666
13.625,0.3420648412280864,0.001058895377887994,0.0806371,0.000243498,36.7279,0.0046035
13.675,0.342575089822259,0.0010064323048166938,0.0804887,0.000229047,36.6282,0.0048986
13.725,0.3449518436365655,0.0010380042670530105,0.0808761,0.000239768,36.5264,0.00498148
13.775,0.34274429142861673,0.001084225387114769,0.0802538,0.000248676,36.4402,0.00473621
13.825,0.3417793135173577,0.001022979693163462,0.0798392,0.000234772,36.3512,0.00469144
13.875,0.34250899544477553,0.0010255890991865103,0.0798272,0.000235333,36.2534,0.0047434
