x_mm,dose_Gy
26.048,13.270766729493133
26.122,13.380506184900513
26.195999999999998,13.496916943233188
26.27,13.619232308648515
26.343999999999998,13.746268951247398
26.418,13.876708064500367
26.491999999999997,14.009278104570427
26.566,14.142874172254905
26.639999999999997,14.276598835976412
26.714,14.409853267772187
26.788,14.542502971438966
26.862,14.675095648955077
26.936,14.808998290145368
27.009999999999998,14.946297394171975
27.084,15.089428961413647
27.157999999999998,15.240655351062115
27.232,15.401593543598574
27.305999999999997,15.57297825045818
27.38,15.754689474516665
27.453999999999997,15.945868445545507
27.528,16.14498104718775
27.602,16.34979448786055
27.676,16.557401748584617
27.75,16.764494072229045
27.823999999999998,16.967875305246597
27.898,17.165050275147532
27.971999999999998,17.35463908169826
28.046,17.536418117740215
28.119999999999997,17.71095761714072
28.194,17.87899415581124
28.267999999999997,18.040700591267125
28.342,18.195064750467004
28.415999999999997,18.3394854629336
28.49,18.469652991108426
28.564,18.579666794616458
28.637999999999998,18.66238694418926
28.712,18.70999346857863
28.785999999999998,18.71480192536074
28.86,18.670299327400045
28.933999999999997,18.572114721276098
29.008,18.418504400267846
29.081999999999997,18.209986748742335
29.156,17.948217879071457
29.229999999999997,17.634687917695352
29.304,17.27005512655106
29.378,16.854520827013705
29.451999999999998,16.388981144587603
29.526,15.87610223517482
29.599999999999998,15.3204459291634
29.674,14.727478399719228
29.747999999999998,14.10218502698178
29.822,13.448429451634901
29.895999999999997,12.769664191892177
29.97,12.070576231847534
30.043999999999997,11.358441578320456
30.118,10.643112498530789
30.192,9.935469146253181
30.266,9.245245076413507
30.34,8.579519262865
30.413999999999998,7.9425663789480625
30.488,7.33674789204181
30.561999999999998,6.763571027220461
30.636,6.224150926604612
30.709999999999997,5.719043272220635
30.784,5.247957377271561
30.857999999999997,4.809847873810009
30.932,4.40345973896589
31.006,4.027944319617521
31.08,3.683122324064383
31.154,3.369209584282203
31.227999999999998,3.086217804296388
31.302,2.8333826355283085
31.375999999999998,2.6089268593129487
31.45,2.410252072931058
31.523999999999997,2.2344322962573924
31.598,2.078755016579167
31.671999999999997,1.9410511365660517
31.746,1.8197216484293206
31.819999999999997,1.7134917565229435
31.894,1.621084462759175
31.968,1.5409971336443058
32.042,1.4714797790752268
32.116,1.4106984696616203
32.19,1.3569506143464485
32.263999999999996,1.3088188879401865
32.338,1.265211382242471
32.412,1.2253001749140593
32.486,1.1884359373128002
32.559999999999995,1.1540854339583864
32.634,1.121816686632452
32.708,1.0913198801785233
32.782,1.0624514107091716
32.856,1.0352638946048016
32.93,1.0099872387970188
33.004,0.9869296460794351
33.077999999999996,0.9663184826397807
33.152,0.9481517570714235
33.226,0.9321535174363696
33.3,0.9178709196911462
33.373999999999995,0.9048615457667313
33.448,0.892864960880074
33.522,0.8818589843741874
